Op	InType	OutType	Template	DesignStat	DPD	TWDFR
div_by_288230376151711744	unsigned64	unsigned64	sync	impl	0,743	-0,098
div_by_288230376151711744	signed64	signed64	sync	impl	7,616	-0,061
dotnet_shift_left_by_59	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_left_by_59	signed64	signed64	sync	impl	0,743	-0,098
dotnet_shift_right_by_59	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_right_by_59	signed64	signed64	sync	impl	2,811	-0,206
mul_by_576460752303423488	unsigned64	unsigned64	sync	impl	0,743	-0,098
mul_by_576460752303423488	signed64	signed64	sync	impl	0,743	-0,098
div_by_576460752303423488	unsigned64	unsigned64	sync	impl	0,743	-0,098
div_by_576460752303423488	signed64	signed64	sync	impl	7,038	-0,049
dotnet_shift_left_by_60	unsigned64	unsigned64	sync	impl	0,739	-0,067
dotnet_shift_left_by_60	signed64	signed64	sync	impl	0,739	-0,067
dotnet_shift_right_by_60	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_right_by_60	signed64	signed64	sync	impl	3,100	-0,097
mul_by_1152921504606846976	unsigned64	unsigned64	sync	impl	0,739	-0,067
mul_by_1152921504606846976	signed64	signed64	sync	impl	0,739	-0,067
div_by_1152921504606846976	unsigned64	unsigned64	sync	impl	0,743	-0,098
div_by_1152921504606846976	signed64	signed64	sync	impl	7,071	-0,060
dotnet_shift_left_by_61	unsigned64	unsigned64	sync	impl	0,739	-0,067
dotnet_shift_left_by_61	signed64	signed64	sync	impl	0,739	-0,067
dotnet_shift_right_by_61	unsigned64	unsigned64	sync	impl	0,739	-0,067
dotnet_shift_right_by_61	signed64	signed64	sync	impl	3,138	-0,106
mul_by_2305843009213693952	unsigned64	unsigned64	sync	impl	0,739	-0,067
mul_by_2305843009213693952	signed64	signed64	sync	impl	0,739	-0,067
div_by_2305843009213693952	unsigned64	unsigned64	sync	impl	0,739	-0,067
div_by_2305843009213693952	signed64	signed64	sync	impl	7,545	-0,065
dotnet_shift_left_by_62	unsigned64	unsigned64	sync	impl	0,739	-0,067
dotnet_shift_left_by_62	signed64	signed64	sync	impl	0,739	-0,067
dotnet_shift_right_by_62	unsigned64	unsigned64	sync	impl	0,739	-0,067
dotnet_shift_right_by_62	signed64	signed64	sync	impl	3,061	-0,084
mul_by_4611686018427387904	unsigned64	unsigned64	sync	impl	0,739	-0,067
mul_by_4611686018427387904	signed64	signed64	sync	impl	0,739	-0,067
div_by_4611686018427387904	unsigned64	unsigned64	sync	impl	0,739	-0,067
div_by_4611686018427387904	signed64	signed64	sync	impl	7,502	-0,049
dotnet_shift_left_by_63	unsigned64	unsigned64	sync	impl	0,660	-0,080
dotnet_shift_left_by_63	signed64	signed64	sync	impl	0,660	-0,080
dotnet_shift_right_by_63	unsigned64	unsigned64	sync	impl	0,660	-0,080
dotnet_shift_right_by_63	signed64	signed64	sync	impl	3,009	-0,107
mul_by_9223372036854775808	unsigned64	unsigned64	sync	impl	0,660	-0,080
div_by_9223372036854775808	unsigned64	unsigned64	sync	impl	0,660	-0,080
dotnet_shift_left	unsigned32	unsigned32	sync	impl	3,587	0,010
dotnet_shift_left	signed32	signed32	sync	impl	3,587	0,010
dotnet_shift_right	unsigned32	unsigned32	sync	impl	3,471	0,001
dotnet_shift_right	signed32	signed32	sync	impl	3,331	-0,032
dotnet_shift_left	unsigned64	unsigned64	sync	impl	3,824	0,023
dotnet_shift_left	signed64	signed64	sync	impl	3,824	0,023
dotnet_shift_right	unsigned64	unsigned64	sync	impl	3,726	0,014
dotnet_shift_right	signed64	signed64	sync	impl	4,165	-0,013
mul_by_-2	signed1	signed1	sync	synth	0	0
mul_by_-2	signed8	signed8	sync	synth	1,407	-0,131
mul_by_-2	signed16	signed16	sync	impl	1,726	0,021
mul_by_-2	signed32	signed32	sync	impl	1,652	-0,002
mul_by_-2	signed64	signed64	sync	impl	2,155	-0,018
mul_by_0	unsigned1	unsigned1	sync	synth	0	0
mul_by_0	unsigned8	unsigned8	sync	synth	0	0
mul_by_0	unsigned16	unsigned16	sync	synth	0	0
mul_by_0	unsigned32	unsigned32	sync	synth	0	0
mul_by_0	unsigned64	unsigned64	sync	synth	0	0
